alias,name,noise_level,url,scraped_at,error
milos-meze-san-francisco,Milos Meze,moderate_noise,https://www.yelp.com/biz/milos-meze-san-francisco,2026-04-22T06:49:23.645067+00:00,
milos-taverna-san-francisco,Milos Taverna,,https://www.yelp.com/biz/milos-taverna-san-francisco,2026-04-22T06:42:54.105973+00:00,
mimino-daly-city-3,Mimino Daly City 3,,https://www.yelp.com/biz/mimino-daly-city-3,2026-04-22T07:15:13.114952+00:00,
minnie-bells-soul-movement-san-francisco,Minnie Bells Soul Movement,moderate_noise,https://www.yelp.com/biz/minnie-bells-soul-movement-san-francisco,2026-04-22T06:29:16.446899+00:00,
mister-jius-san-francisco,Mister Jius,moderate_noise,https://www.yelp.com/biz/mister-jius-san-francisco,2026-04-22T06:46:49.152696+00:00,
mixiote-san-francisco,Mixiote,quiet,https://www.yelp.com/biz/mixiote-san-francisco,2026-04-22T07:31:50.064259+00:00,
mkt-restaurant-and-bar-san-francisco,Mkt Restaurant And Bar,moderate_noise,https://www.yelp.com/biz/mkt-restaurant-and-bar-san-francisco,2026-04-22T07:13:13.536948+00:00,
mochica-san-francisco-2,Mochica,,https://www.yelp.com/biz/mochica-san-francisco-2,,Failed to fetch
modernist-san-francisco-6,Modernist,moderate_noise,https://www.yelp.com/biz/modernist-san-francisco-6,2026-04-22T07:13:42.446637+00:00,
modo-hawaii-san-francisco-2,Modo Hawaii,,https://www.yelp.com/biz/modo-hawaii-san-francisco-2,2026-04-22T06:39:39.516576+00:00,
moku-yakitori-ya-san-francisco,Moku Yakitori Ya,,https://www.yelp.com/biz/moku-yakitori-ya-san-francisco,,Failed to fetch
mong-thu-cafe-san-francisco,Mong Thu Cafe,,https://www.yelp.com/biz/mong-thu-cafe-san-francisco,,Failed to fetch
mortons-the-steakhouse-san-francisco,Mortons The Steakhouse,moderate_noise,https://www.yelp.com/biz/mortons-the-steakhouse-san-francisco,2026-04-22T06:48:23.148477+00:00,
moshi-moshi-san-francisco,Moshi Moshi,moderate_noise,https://www.yelp.com/biz/moshi-moshi-san-francisco,2026-04-22T06:27:55.426993+00:00,
moya-san-francisco,Moya,moderate_noise,https://www.yelp.com/biz/moya-san-francisco,2026-04-22T07:28:23.809712+00:00,
mozzeria-alameda,,,https://www.yelp.com/biz/mozzeria-alameda,2026-04-22T07:15:43.469333+00:00,
mpuhp2b83qNAKcE19-dSjQ,Terzo,,https://www.yelp.com/biz/mpuhp2b83qNAKcE19-dSjQ,,Failed to fetch
mr-pollo-san-francisco-3,Mr Pollo,moderate_noise,https://www.yelp.com/biz/mr-pollo-san-francisco-3,2026-04-22T07:13:20.168775+00:00,
msn4HQum3OTOgJ7fXH-74Q,Rooh,moderate_noise,https://www.yelp.com/biz/msn4HQum3OTOgJ7fXH-74Q,2026-04-22T07:11:22.081235+00:00,
mumu-hot-pot-san-francisco,Mumu Hot Pot,moderate_noise,https://www.yelp.com/biz/mumu-hot-pot-san-francisco,2026-04-22T07:12:32.412315+00:00,
mywv3T22jQqXlM7m0qALqA,,moderate_noise,https://www.yelp.com/biz/mywv3T22jQqXlM7m0qALqA,2026-04-22T06:49:47.925514+00:00,
n-6o-ylamawkWq_fvA2lZA,N 6O Ylamawkwq_Fva2Lza,,https://www.yelp.com/biz/n-6o-ylamawkWq_fvA2lZA,2026-04-22T07:12:12.304659+00:00,
nQ9h1szCd0JP1hKjagi2cQ,Corzetti,loud,https://www.yelp.com/biz/nQ9h1szCd0JP1hKjagi2cQ,2026-04-22T07:13:18.359033+00:00,
nTyrnvlxSd9w8PAIqHbAGw,Bini S Kitchen,,https://www.yelp.com/biz/nTyrnvlxSd9w8PAIqHbAGw,2026-04-22T07:15:28.071691+00:00,
nTzSRIX2OJHnwM8R1rhz4A,Barrio,,https://www.yelp.com/biz/nTzSRIX2OJHnwM8R1rhz4A,,Failed to fetch
nXYmPSl2Gy_ge1QwhD6tgw,Osmanthus Dim Sum Lounge,moderate_noise,https://www.yelp.com/biz/nXYmPSl2Gy_ge1QwhD6tgw,2026-04-22T06:48:47.645081+00:00,
n_N_aY_XGhvvVjmXg7XjEA,Saltys,,https://www.yelp.com/biz/n_N_aY_XGhvvVjmXg7XjEA,2026-04-22T07:30:22.363063+00:00,
naadam-san-francisco-2,Naadam,,https://www.yelp.com/biz/naadam-san-francisco-2,2026-04-22T07:31:59.347263+00:00,
nafisas-table-san-francisco,Nafisas Table,,https://www.yelp.com/biz/nafisas-table-san-francisco,2026-04-22T06:50:13.548460+00:00,
nar-doner-and-grill-san-francisco,Nar Doner And Grill,,https://www.yelp.com/biz/nar-doner-and-grill-san-francisco,,Failed to fetch
nara-restaurant-and-sake-bar-san-francisco,Nara Restaurant And Sake Bar,moderate_noise,https://www.yelp.com/biz/nara-restaurant-and-sake-bar-san-francisco,2026-04-22T06:49:28.496999+00:00,
nari-san-francisco-3,Nari,moderate_noise,https://www.yelp.com/biz/nari-san-francisco-3,2026-04-22T06:36:32.276568+00:00,
native-burger-san-francisco,Native Burger,moderate_noise,https://www.yelp.com/biz/native-burger-san-francisco,2026-04-22T07:29:08.615490+00:00,
navhLJGog28RbtX8Omkf0Q,Sunflower Potrero Hill,,https://www.yelp.com/biz/navhLJGog28RbtX8Omkf0Q,,Failed to fetch
nepa-indian-cuisine-san-francisco-11,Nepa Indian Cuisine,moderate_noise,https://www.yelp.com/biz/nepa-indian-cuisine-san-francisco-11,2026-04-22T06:49:51.983889+00:00,
new-burma-san-francisco-3,New Burma,,https://www.yelp.com/biz/new-burma-san-francisco-3,2026-04-22T06:26:34.439157+00:00,
newkirks-san-francisco-3,Newkirks,quiet,https://www.yelp.com/biz/newkirks-san-francisco-3,2026-04-22T06:49:48.669974+00:00,
nightbird-san-francisco,Nightbird,quiet,https://www.yelp.com/biz/nightbird-san-francisco,2026-04-22T06:39:46.902147+00:00,
niku-steakhouse-san-francisco,Niku Steakhouse,moderate_noise,https://www.yelp.com/biz/niku-steakhouse-san-francisco,2026-04-22T06:48:29.043891+00:00,
nippon-curry-san-francisco,Nippon Curry,moderate_noise,https://www.yelp.com/biz/nippon-curry-san-francisco,2026-04-22T07:31:47.340516+00:00,
nisei-san-francisco-3,Nisei,quiet,https://www.yelp.com/biz/nisei-san-francisco-3,2026-04-22T06:48:28.558892+00:00,
nob-hill-cafe-san-francisco,Nob Hill Cafe,moderate_noise,https://www.yelp.com/biz/nob-hill-cafe-san-francisco,2026-04-22T06:18:43.402943,
nob-hill-club-san-francisco-5,Nob Hill Club,quiet,https://www.yelp.com/biz/nob-hill-club-san-francisco-5,2026-04-22T07:11:52.903532+00:00,
noe-indian-cuisine-san-francisco,Noe Indian Cuisine,quiet,https://www.yelp.com/biz/noe-indian-cuisine-san-francisco,2026-04-22T06:50:08.381619+00:00,
nojo-ramen-tavern-san-francisco-6,Nojo Ramen Tavern,loud,https://www.yelp.com/biz/nojo-ramen-tavern-san-francisco-6,2026-04-22T07:23:40.315462+00:00,
nomu-skewers-san-francisco,Nomu Skewers,,https://www.yelp.com/biz/nomu-skewers-san-francisco,,Failed to fetch
noodle-in-a-haystack-san-francisco,Noodle In A Haystack,moderate_noise,https://www.yelp.com/biz/noodle-in-a-haystack-san-francisco,2026-04-22T06:43:04.231523+00:00,
nopa-fish-san-francisco,Nopa Fish,,https://www.yelp.com/biz/nopa-fish-san-francisco,2026-04-22T06:37:01.319264+00:00,
nopa-san-francisco,Nopa,loud,https://www.yelp.com/biz/nopa-san-francisco,2026-04-22T06:17:56.526053,
nopalito-san-francisco,Nopalito,moderate_noise,https://www.yelp.com/biz/nopalito-san-francisco,2026-04-22T06:31:19.364317+00:00,
norcina-san-francisco-2,Norcina,moderate_noise,https://www.yelp.com/biz/norcina-san-francisco-2,2026-04-22T07:13:53.161323+00:00,
noren-izakaya-san-francisco,Noren Izakaya,moderate_noise,https://www.yelp.com/biz/noren-izakaya-san-francisco,2026-04-22T07:13:46.883410+00:00,
novy-restaurant-san-francisco-6,Novy Restaurant,moderate_noise,https://www.yelp.com/biz/novy-restaurant-san-francisco-6,2026-04-22T06:26:48.822423+00:00,
nusa-san-francisco-2,Nusa,,https://www.yelp.com/biz/nusa-san-francisco-2,2026-04-22T07:23:43.100893+00:00,
o-by-claude-le-tohic-san-francisco-3,O By Claude Le Tohic,quiet,https://www.yelp.com/biz/o-by-claude-le-tohic-san-francisco-3,2026-04-22T06:46:08.129390+00:00,
o43B4DnnQbvkdDK6AVafQg,Piccolo Forno,,https://www.yelp.com/biz/o43B4DnnQbvkdDK6AVafQg,,Failed to fetch
o4x29HYKvEUf7Regrn-J9g,Troya,,https://www.yelp.com/biz/o4x29HYKvEUf7Regrn-J9g,,Failed to fetch
oUtNbPtcT-Y1PXSD5PjtCA,La Mediterranee,,https://www.yelp.com/biz/oUtNbPtcT-Y1PXSD5PjtCA,,Failed to fetch
obYQaSOevgeWyssKIbGXxA,Cafe Alma,moderate_noise,https://www.yelp.com/biz/obYQaSOevgeWyssKIbGXxA,2026-04-22T07:31:58.422542+00:00,
occc1ID2IOGmIeadZcgHmg,Sf Grill,,https://www.yelp.com/biz/occc1ID2IOGmIeadZcgHmg,2026-04-22T06:50:16.123194+00:00,
ocean-beach-cafe-san-francisco-2,Ocean Beach Cafe,,https://www.yelp.com/biz/ocean-beach-cafe-san-francisco-2,,Failed to fetch
octavia-san-francisco,Octavia,moderate_noise,https://www.yelp.com/biz/octavia-san-francisco,2026-04-22T06:49:33.012654+00:00,
of40Sxgg0msTMvoIlol47Q,Zevi Cafe And Bistro,,https://www.yelp.com/biz/of40Sxgg0msTMvoIlol47Q,,Failed to fetch
oi-jTQzuKRG_7q3u70LHDg,Moshi Moshi,moderate_noise,https://www.yelp.com/biz/oi-jTQzuKRG_7q3u70LHDg,2026-04-22T06:40:48.307535+00:00,
okaeri-japanese-bistro-san-francisco-3,Okaeri Japanese Bistro,moderate_noise,https://www.yelp.com/biz/okaeri-japanese-bistro-san-francisco-3,2026-04-22T06:25:53.525928+00:00,
okane-san-francisco,Okane,moderate_noise,https://www.yelp.com/biz/okane-san-francisco,2026-04-22T06:48:52.738289+00:00,
okoze-sushi-san-francisco,Okoze Sushi,moderate_noise,https://www.yelp.com/biz/okoze-sushi-san-francisco,2026-04-22T07:13:18.300112+00:00,
old-skool-cafe-san-francisco,Old Skool Cafe,,https://www.yelp.com/biz/old-skool-cafe-san-francisco,,Failed to fetch
ollei-san-francisco,Ollei,,https://www.yelp.com/biz/ollei-san-francisco,,Failed to fetch
om-sabor-san-francisco-2,Om Sabor,loud,https://www.yelp.com/biz/om-sabor-san-francisco-2,2026-04-22T06:37:08.409094+00:00,
oma-san-francisco-station-san-francisco-2,Oma,moderate_noise,https://www.yelp.com/biz/oma-san-francisco-station-san-francisco-2,2026-04-22T06:47:39.851723+00:00,
omakase-san-francisco,Omakase,quiet,https://www.yelp.com/biz/omakase-san-francisco,2026-04-22T06:46:05.818131+00:00,
once-upon-a-dosa-san-francisco-4,Once Upon A Dosa,,https://www.yelp.com/biz/once-upon-a-dosa-san-francisco-4,2026-04-22T07:28:48.839055+00:00,
oodle-yunnan-rice-noodle-san-francisco,Oodle Yunnan Rice Noodle,moderate_noise,https://www.yelp.com/biz/oodle-yunnan-rice-noodle-san-francisco,2026-04-22T07:28:53.881855+00:00,
opa-cafe-san-francisco,Opa Cafe,,https://www.yelp.com/biz/opa-cafe-san-francisco,,Failed to fetch
original-joes-san-francisco-3,Original Joes,moderate_noise,https://www.yelp.com/biz/original-joes-san-francisco-3,2026-04-22T06:49:11.008540+00:00,
original-joes-westlake-daly-city-5,Original Joes Westlake Daly City 5,moderate_noise,https://www.yelp.com/biz/original-joes-westlake-daly-city-5,2026-04-22T07:11:52.892518+00:00,
orphan-andys-san-francisco,Orphan Andys,moderate_noise,https://www.yelp.com/biz/orphan-andys-san-francisco,2026-04-22T07:23:22.124270+00:00,
osmanthus-dim-sum-lounge-san-francisco,Osmanthus Dim Sum Lounge,moderate_noise,https://www.yelp.com/biz/osmanthus-dim-sum-lounge-san-francisco,2026-04-22T06:49:14.258808+00:00,
osso-steakhouse-san-francisco,Osso Steakhouse,moderate_noise,https://www.yelp.com/biz/osso-steakhouse-san-francisco,2026-04-22T06:48:29.190635+00:00,
outta-here-cheesesteaks-san-francisco,Outta Here Cheesesteaks,,https://www.yelp.com/biz/outta-here-cheesesteaks-san-francisco,2026-04-22T07:12:45.982384+00:00,
outta-sight-pizza-san-francisco,Outta Sight Pizza,moderate_noise,https://www.yelp.com/biz/outta-sight-pizza-san-francisco,2026-04-22T07:14:25.996000+00:00,
outta-sight-pizza-san-francisco-2,Outta Sight Pizza,moderate_noise,https://www.yelp.com/biz/outta-sight-pizza-san-francisco-2,2026-04-22T07:14:58.946299+00:00,
ox-and-tiger-san-francisco,Ox And Tiger,,https://www.yelp.com/biz/ox-and-tiger-san-francisco,2026-04-22T06:25:40.390583+00:00,
ozumo-san-francisco,Ozumo,,https://www.yelp.com/biz/ozumo-san-francisco,,Failed to fetch
pBjyny7kGYoCsKCBe3j4dw,Turquaz,moderate_noise,https://www.yelp.com/biz/pBjyny7kGYoCsKCBe3j4dw,2026-04-22T06:37:39.885140+00:00,
pD6Y5b42nn_qbYHcaT1A0Q,Amals Deli,moderate_noise,https://www.yelp.com/biz/pD6Y5b42nn_qbYHcaT1A0Q,2026-04-22T06:50:36.890609+00:00,
pDSKz9pol7zq80idQar2-g,Sawaan Thai Kitchen,,https://www.yelp.com/biz/pDSKz9pol7zq80idQar2-g,2026-04-22T07:15:23.020704+00:00,
pE4NRp_G7-lgHUqxjRM8ww,Jilli,,https://www.yelp.com/biz/pE4NRp_G7-lgHUqxjRM8ww,2026-04-22T06:39:18.826008+00:00,
pLBEfh2qKNa_9Z9V84XPRw,Hardwood Bar And Smokery,moderate_noise,https://www.yelp.com/biz/pLBEfh2qKNa_9Z9V84XPRw,2026-04-22T06:28:21.610726+00:00,
pN5vwxRKBUvarwHXPRk40w,Megan S Table,moderate_noise,https://www.yelp.com/biz/pN5vwxRKBUvarwHXPRk40w,2026-04-22T06:36:02.764224+00:00,
pRxSFOfaSNpbwUs3hijZwQ,Pls On Post,moderate_noise,https://www.yelp.com/biz/pRxSFOfaSNpbwUs3hijZwQ,2026-04-22T07:29:02.904485+00:00,
pabu-izakaya-san-francisco-3,Pabu Izakaya,moderate_noise,https://www.yelp.com/biz/pabu-izakaya-san-francisco-3,2026-04-22T07:13:35.701366+00:00,
pacific-cafe-san-francisco,Pacific Cafe,moderate_noise,https://www.yelp.com/biz/pacific-cafe-san-francisco,2026-04-22T07:12:40.528578+00:00,
pacific-catch-san-francisco-2,Pacific Catch,moderate_noise,https://www.yelp.com/biz/pacific-catch-san-francisco-2,2026-04-22T07:11:11.465854+00:00,
pacifico-san-francisco-2,Pacifico,,https://www.yelp.com/biz/pacifico-san-francisco-2,2026-04-22T06:41:38.384800+00:00,
palette-tea-house-san-francisco-2,Palette Tea House,moderate_noise,https://www.yelp.com/biz/palette-tea-house-san-francisco-2,2026-04-22T07:12:39.830412+00:00,
palio-san-francisco-2,Palio,moderate_noise,https://www.yelp.com/biz/palio-san-francisco-2,2026-04-22T07:13:28.478574+00:00,
palmetto-superfoods-san-francisco-3,Palmetto Superfoods,moderate_noise,https://www.yelp.com/biz/palmetto-superfoods-san-francisco-3,2026-04-22T07:28:55.813465+00:00,
papa-noodle-san-francisco,Papa Noodle,,https://www.yelp.com/biz/papa-noodle-san-francisco,,Failed to fetch
papito-hayes-san-francisco,Papito Hayes,,https://www.yelp.com/biz/papito-hayes-san-francisco,,Failed to fetch
paprika-san-francisco,Paprika,moderate_noise,https://www.yelp.com/biz/paprika-san-francisco,2026-04-22T07:31:31.682772+00:00,
parada-22-san-francisco,Parada 22,moderate_noise,https://www.yelp.com/biz/parada-22-san-francisco,2026-04-22T06:35:59.092404+00:00,
parallel-37-san-francisco,Parallel 37,moderate_noise,https://www.yelp.com/biz/parallel-37-san-francisco,2026-04-22T06:46:27.572684+00:00,
park-plaza-fine-foods-san-francisco,Park Plaza Fine Foods,quiet,https://www.yelp.com/biz/park-plaza-fine-foods-san-francisco,2026-04-22T06:46:19.357642+00:00,
parker-potrero-san-francisco,Parker Potrero,moderate_noise,https://www.yelp.com/biz/parker-potrero-san-francisco,2026-04-22T06:28:48.762764+00:00,
pasha-sf-san-francisco,Pasha Sf,,https://www.yelp.com/biz/pasha-sf-san-francisco,2026-04-22T06:26:19.917057+00:00,
pasta-panino-san-francisco,Pasta Panino,moderate_noise,https://www.yelp.com/biz/pasta-panino-san-francisco,2026-04-22T06:26:17.765136+00:00,
pasta-supply-co-san-francisco,Pasta Supply Co,,https://www.yelp.com/biz/pasta-supply-co-san-francisco,,Failed to fetch
paulas-cafe-san-francisco,Paulas Cafe,moderate_noise,https://www.yelp.com/biz/paulas-cafe-san-francisco,2026-04-22T07:14:39.365645+00:00,
pb6H19OXgqVYJgcv-M0CQw,Gumbo Social,,https://www.yelp.com/biz/pb6H19OXgqVYJgcv-M0CQw,,Failed to fetch
peaches-patties-san-francisco-2,Peaches Patties,moderate_noise,https://www.yelp.com/biz/peaches-patties-san-francisco-2,2026-04-22T07:28:45.751312+00:00,
peacock-pansy-san-francisco,Peacock Pansy,moderate_noise,https://www.yelp.com/biz/peacock-pansy-san-francisco,2026-04-22T06:49:31.580547+00:00,
pearl-san-francisco-8,Pearl,moderate_noise,https://www.yelp.com/biz/pearl-san-francisco-8,2026-04-22T06:49:11.858888+00:00,
penny-roma-san-francisco,Penny Roma,,https://www.yelp.com/biz/penny-roma-san-francisco,2026-04-22T06:37:53.054812+00:00,
per-diem-financial-district-san-francisco-2,Per Diem Financial District,,https://www.yelp.com/biz/per-diem-financial-district-san-francisco-2,,Failed to fetch
perbacco-san-francisco,Perbacco,moderate_noise,https://www.yelp.com/biz/perbacco-san-francisco,2026-04-22T07:11:39.983512+00:00,
perilla-san-francisco-2,Perilla,,https://www.yelp.com/biz/perilla-san-francisco-2,,Failed to fetch
perrys-embarcadero-san-francisco-2,Perrys Embarcadero,moderate_noise,https://www.yelp.com/biz/perrys-embarcadero-san-francisco-2,2026-04-22T06:49:04.535501+00:00,
pgJUJIRqxn4pF9BTo1wChw,Yakiniq,,https://www.yelp.com/biz/pgJUJIRqxn4pF9BTo1wChw,,Failed to fetch
pho-de-nguyen-san-francisco,Pho De Nguyen,,https://www.yelp.com/biz/pho-de-nguyen-san-francisco,2026-04-22T06:39:32.073746+00:00,
pho-star-san-francisco,Pho Star,,https://www.yelp.com/biz/pho-star-san-francisco,2026-04-22T07:15:47.826262+00:00,
picaro-san-francisco,Picaro,loud,https://www.yelp.com/biz/picaro-san-francisco,2026-04-22T06:34:22.281028+00:00,
piccino-restaurant-san-francisco-2,Piccino Restaurant,moderate_noise,https://www.yelp.com/biz/piccino-restaurant-san-francisco-2,2026-04-22T06:49:15.651103+00:00,
piccolo-forno-san-francisco,Piccolo Forno,,https://www.yelp.com/biz/piccolo-forno-san-francisco,,Failed to fetch
pied-piper-san-francisco-san-francisco,Pied Piper,moderate_noise,https://www.yelp.com/biz/pied-piper-san-francisco-san-francisco,2026-04-22T07:13:34.999973+00:00,
pink-onion-san-francisco,Pink Onion,loud,https://www.yelp.com/biz/pink-onion-san-francisco,2026-04-22T07:15:10.993010+00:00,
pinsa-rossa-san-francisco,Pinsa Rossa,moderate_noise,https://www.yelp.com/biz/pinsa-rossa-san-francisco,2026-04-22T06:27:51.232900+00:00,
pistachio-kitchen-san-francisco-3,Pistachio Kitchen,,https://www.yelp.com/biz/pistachio-kitchen-san-francisco-3,2026-04-22T07:31:41.625260+00:00,
pizzetta-napoletana-san-francisco,Pizzetta Napoletana,,https://www.yelp.com/biz/pizzetta-napoletana-san-francisco,,Failed to fetch
pjVvnY9pt5SFLA9OyBSRzA,Curry Hyuga,moderate_noise,https://www.yelp.com/biz/pjVvnY9pt5SFLA9OyBSRzA,2026-04-22T07:14:31.094818+00:00,
plain-jane-san-francisco,Plain Jane,,https://www.yelp.com/biz/plain-jane-san-francisco,,Failed to fetch
pls-on-post-san-francisco-2,Pls On Post,moderate_noise,https://www.yelp.com/biz/pls-on-post-san-francisco-2,2026-04-22T07:32:07.769014+00:00,
poached-san-francisco,Poached,,https://www.yelp.com/biz/poached-san-francisco,2026-04-22T07:11:24.413598+00:00,
poboys-kitchen-san-francisco,Poboys Kitchen,moderate_noise,https://www.yelp.com/biz/poboys-kitchen-san-francisco,2026-04-22T06:37:10.517177+00:00,
poc-chuc-san-francisco,Poc Chuc,moderate_noise,https://www.yelp.com/biz/poc-chuc-san-francisco,2026-04-22T07:31:39.143814+00:00,
poesia-caf,,,https://www.yelp.com/biz/poesia-caf,,Failed to fetch
poesia-san-francisco,Poesia,moderate_noise,https://www.yelp.com/biz/poesia-san-francisco,2026-04-22T06:36:47.627737+00:00,
popis-oysterette-san-francisco,Popis Oysterette,moderate_noise,https://www.yelp.com/biz/popis-oysterette-san-francisco,2026-04-22T07:12:48.015743+00:00,
pork-store-cafe-san-francisco,Pork Store Cafe,,https://www.yelp.com/biz/pork-store-cafe-san-francisco,,Failed to fetch
potato-meets-wing-san-francisco,Potato Meets Wing,,https://www.yelp.com/biz/potato-meets-wing-san-francisco,2026-04-22T06:27:13.438573+00:00,
potto-san-francisco,Potto,,https://www.yelp.com/biz/potto-san-francisco,2026-04-22T06:27:34.761748+00:00,
ppDgGtp1y2-13zCNvH060g,Turtle Tower,,https://www.yelp.com/biz/ppDgGtp1y2-13zCNvH060g,,Failed to fetch
precita-market-and-deli-san-francisco,Precita Market And Deli,moderate_noise,https://www.yelp.com/biz/precita-market-and-deli-san-francisco,2026-04-22T06:46:19.590714+00:00,
prelude-san-francisco-2,Prelude,,https://www.yelp.com/biz/prelude-san-francisco-2,,Failed to fetch
presidio-kebab-san-francisco-7,Presidio Kebab,moderate_noise,https://www.yelp.com/biz/presidio-kebab-san-francisco-7,2026-04-22T06:50:17.656086+00:00,
prik-hom-san-francisco,Prik Hom,,https://www.yelp.com/biz/prik-hom-san-francisco,2026-04-22T06:48:36.373411+00:00,
primavera-san-francisco,Primavera,very_loud,https://www.yelp.com/biz/primavera-san-francisco,2026-04-22T07:29:07.249149+00:00,
prospect-san-francisco,Prospect,moderate_noise,https://www.yelp.com/biz/prospect-san-francisco,2026-04-22T06:49:30.846255+00:00,
prubechu-san-francisco,Prubechu,moderate_noise,https://www.yelp.com/biz/prubechu-san-francisco,2026-04-22T06:38:08.327491+00:00,
ptFfsvzCDv4lf9d4i3hRZw,Moya,moderate_noise,https://www.yelp.com/biz/ptFfsvzCDv4lf9d4i3hRZw,2026-04-22T07:25:40.150729+00:00,
purple-rice-san-francisco,Purple Rice,,https://www.yelp.com/biz/purple-rice-san-francisco,,Failed to fetch
q2iCxlVFOAVplRZlLazuhQ,The Bite,moderate_noise,https://www.yelp.com/biz/q2iCxlVFOAVplRZlLazuhQ,2026-04-22T07:32:06.090041+00:00,
q7PEtlrwVwHrQv0M6Mzwvw,Dumpling Kitchen Castro,,https://www.yelp.com/biz/q7PEtlrwVwHrQv0M6Mzwvw,,Failed to fetch
qKVwVCJ_5D0iOxJYE9wSJw,Roka Akor,moderate_noise,https://www.yelp.com/biz/qKVwVCJ_5D0iOxJYE9wSJw,2026-04-22T07:12:07.891625+00:00,
qqlHSifePKOfZx7BGxGFOg,Sungho,,https://www.yelp.com/biz/qqlHSifePKOfZx7BGxGFOg,2026-04-22T07:15:35.671631+00:00,
qs-sandwich-shop-san-francisco,Qs Sandwich Shop,,https://www.yelp.com/biz/qs-sandwich-shop-san-francisco,2026-04-22T06:50:14.213306+00:00,
quack-house-san-francisco-4,Quack House,moderate_noise,https://www.yelp.com/biz/quack-house-san-francisco-4,2026-04-22T07:15:50.154071+00:00,
que-viet-san-francisco-2,Que Viet,quiet,https://www.yelp.com/biz/que-viet-san-francisco-2,2026-04-22T07:31:32.071833+00:00,
quince-san-francisco,Quince,quiet,https://www.yelp.com/biz/quince-san-francisco,2026-04-22T06:47:07.866917+00:00,
qvGED1YA1lt_wrbP92RVZA,Kibatsu,moderate_noise,https://www.yelp.com/biz/qvGED1YA1lt_wrbP92RVZA,2026-04-22T06:49:26.691716+00:00,
r0nneJppujX4WuUffv4dLA,Hons Wun Tun House,loud,https://www.yelp.com/biz/r0nneJppujX4WuUffv4dLA,2026-04-22T06:34:31.996790+00:00,
rCvlMbXLuZUTw5vNQzqlrQ,Saucy Asian,,https://www.yelp.com/biz/rCvlMbXLuZUTw5vNQzqlrQ,2026-04-22T07:25:13.209584+00:00,
rM6pPB_qmQ3de5yGpfLT1g,Lomo Libre Cantina,moderate_noise,https://www.yelp.com/biz/rM6pPB_qmQ3de5yGpfLT1g,2026-04-22T07:29:13.348609+00:00,
rMzKsf_NTPaPNwdnueMxdg,Al Carajo,moderate_noise,https://www.yelp.com/biz/rMzKsf_NTPaPNwdnueMxdg,2026-04-22T06:29:52.947305+00:00,
rO_0CIUZjC-mz3E9S1Twtw,Ula Restaurant And Tapas Bar,moderate_noise,https://www.yelp.com/biz/rO_0CIUZjC-mz3E9S1Twtw,2026-04-22T06:27:17.648072+00:00,
rSLMK2uCRM21gNj2cvvUWw,Heist Restaurant,,https://www.yelp.com/biz/rSLMK2uCRM21gNj2cvvUWw,,Failed to fetch
radhaus-san-francisco-4,Radhaus,,https://www.yelp.com/biz/radhaus-san-francisco-4,,Failed to fetch
rasa-rasa-kitchen-san-francisco,Rasa Rasa Kitchen,moderate_noise,https://www.yelp.com/biz/rasa-rasa-kitchen-san-francisco,2026-04-22T06:32:28.003260+00:00,
rasa-rasa-san-francisco-3,Rasa Rasa,,https://www.yelp.com/biz/rasa-rasa-san-francisco-3,2026-04-22T07:15:12.587351+00:00,
reXWH9Wo0ZTOuQsTMNOSxg,Fable,moderate_noise,https://www.yelp.com/biz/reXWH9Wo0ZTOuQsTMNOSxg,2026-04-22T06:18:54.403193,
reform-club-san-francisco,Reform Club,moderate_noise,https://www.yelp.com/biz/reform-club-san-francisco,2026-04-22T06:47:30.899135+00:00,
regalito-el-mil-amores-san-francisco,Regalito El Mil Amores,,https://www.yelp.com/biz/regalito-el-mil-amores-san-francisco,2026-04-22T07:14:49.148585+00:00,
restaurant-anzu-san-francisco-7,Restaurant Anzu,moderate_noise,https://www.yelp.com/biz/restaurant-anzu-san-francisco-7,2026-04-22T07:14:00.252168+00:00,
restaurant-naides-san-francisco,Restaurant Naides,,https://www.yelp.com/biz/restaurant-naides-san-francisco,2026-04-22T06:50:27.047276+00:00,
rf23NKfqo1C-Vxak9fL1iw,Ballast Point,,https://www.yelp.com/biz/rf23NKfqo1C-Vxak9fL1iw,2026-04-22T07:24:03.601139+00:00,
rice-flour-san-francisco-2,Rice Flour,,https://www.yelp.com/biz/rice-flour-san-francisco-2,2026-04-22T06:50:09.997442+00:00,
rich-table-san-francisco,Rich Table,moderate_noise,https://www.yelp.com/biz/rich-table-san-francisco,2026-04-22T06:18:40.339061,
rintaro-san-francisco-4,Rintaro,moderate_noise,https://www.yelp.com/biz/rintaro-san-francisco-4,2026-04-22T06:46:29.334342+00:00,
rise-and-set-san-francisco,Rise And Set,,https://www.yelp.com/biz/rise-and-set-san-francisco,,Failed to fetch
rise-over-run-san-francisco-2,Rise Over Run,moderate_noise,https://www.yelp.com/biz/rise-over-run-san-francisco-2,2026-04-22T06:26:26.469260+00:00,
roaming-goat-san-francisco,Roaming Goat,moderate_noise,https://www.yelp.com/biz/roaming-goat-san-francisco,2026-04-22T06:40:02.697242+00:00,
robin-san-francisco,Robin,moderate_noise,https://www.yelp.com/biz/robin-san-francisco,2026-04-22T06:46:52.093262+00:00,
